,property_id,price,neighbourhood,room_type,minimum_nights,number_of_reviews,reviews_per_month,availability_365,host_id,calculated_host_listings_count,arp_2019
1335,585937,175,greenpoint,Entire home,3,102,1.23,215,2888900,2,3974.0
1336,586847,80,crown heights,Private room,2,5,0.08,311,311286,4,2321.0
1337,587519,48,williamsburg,Private room,5,1,0.02,0,2897835,1,3352.0
1338,587554,200,west village,Entire home,7,34,0.41,217,2897329,1,5794.0
1339,587641,275,williamsburg,Entire home,30,6,0.07,363,717562,1,3352.0
1340,587698,72,gravesend,Private room,1,61,0.81,335,807642,2,1719.0
1341,587740,199,soho,Entire home,60,11,0.13,281,2899508,1,8880.0
1342,588677,250,williamsburg,Entire home,30,1,0.01,250,2407024,2,3352.0
1343,590903,75,harlem,Private room,5,46,0.6,343,1345769,1,2609.0
1344,591135,125,soho,Private room,1,132,1.75,365,1523018,1,8880.0
1345,591565,229,tribeca,Private room,1,62,0.73,36,2919467,1,8411.0
1346,591710,175,brooklyn heights,Entire home,10,8,0.17,0,2920855,1,4528.0
1347,592785,140,bedford stuyvesant,Entire home,3,16,0.27,0,2932668,1,2442.0
1348,592831,54,bedford stuyvesant,Private room,2,19,0.23,220,2926404,1,2442.0
1349,592853,75,ridgewood,Entire home,2,17,0.2,0,2926593,1,2287.0
1350,593000,110,upper east side,Entire home,7,12,0.14,0,2927446,1,3372.0
1351,593292,165,murray hill,Entire home,1,321,3.93,185,2929585,1,4040.0
1352,593320,55,inwood,Private room,4,160,1.89,79,2929756,2,1787.0
1353,594020,55,inwood,Private room,4,142,1.68,179,2929756,2,1787.0
1354,594036,300,west village,Entire home,1,5,0.06,0,2934010,1,5794.0
1355,594640,275,chelsea,Entire home,6,61,0.73,69,2937468,1,6327.0
1356,594732,331,greenwich village,Entire home,7,0,0.0,189,2938302,1,3727.0
1357,595321,77,williamsburg,Private room,3,5,0.08,0,898980,1,3352.0
1358,595604,60,washington heights,Private room,30,36,0.44,365,2943157,1,1954.0
1359,596448,129,brooklyn heights,Entire home,1,109,1.51,261,2648088,1,4528.0
1360,597544,100,sunnyside,Private room,3,28,0.38,188,2954200,1,2544.0
1361,597624,120,park slope,Entire home,4,14,0.16,0,2954680,1,3172.0
1362,598612,500,williamsburg,Entire home,2,250,2.99,307,2960326,1,3352.0
1363,599595,179,upper west side,Entire home,4,12,0.25,11,2965915,1,3749.0
1364,599847,149,clinton hill,Entire home,2,20,0.24,4,2966937,1,3057.0
1365,600286,180,williamsburg,Entire home,14,27,0.36,312,1036617,1,3352.0
1366,600775,100,prospect heights,Private room,2,73,0.89,257,210746,3,4216.0
1367,600877,180,boerum hill,Entire home,3,2,0.05,0,2973437,1,3035.0
1368,602070,128,greenpoint,Entire home,5,38,0.45,20,2640845,1,3974.0
1369,602142,260,prospect heights,Entire home,14,5,0.07,0,2233907,1,4216.0
1370,602250,55,cambria heights,Private room,3,0,0.0,365,2979607,2,1776.0
1371,602453,65,park slope,Private room,3,31,0.5,22,2316922,1,3172.0
1372,602888,200,upper east side,Entire home,2,17,0.21,0,177724,1,3372.0
1373,606269,249,hells kitchen,Entire home,3,35,0.42,38,3002643,1,3796.0
1374,607735,300,gowanus,Entire home,30,63,0.77,365,3011547,3,3026.0
1375,607781,120,east harlem,Entire home,7,149,1.78,16,2874433,1,2664.0
1376,607891,120,upper west side,Private room,20,107,1.29,144,893148,1,3749.0
1377,609213,125,prospect heights,Entire home,5,7,0.08,0,3019795,1,4216.0
1378,609559,99,elmhurst,Entire home,3,48,0.58,301,3647,2,1998.0
1379,609983,115,bushwick,Entire home,3,54,0.65,3,3024659,1,2553.0
1380,610118,275,bushwick,Entire home,31,17,0.2,364,1144721,1,2553.0
1381,610596,198,gowanus,Entire home,2,103,1.62,299,2992042,1,3026.0
1382,611009,199,east village,Entire home,3,243,2.95,142,3029414,1,3241.0
1383,611408,45,cambria heights,Private room,3,0,0.0,365,2979607,2,1776.0
1384,612936,125,upper west side,Private room,3,93,1.17,58,3039868,1,3749.0
1385,613528,80,harlem,Entire home,2,54,0.74,193,2518984,2,2609.0
1386,613556,130,tribeca,Entire home,30,2,0.03,116,1475015,52,8411.0
1387,613818,35,cypress hills,Private room,28,88,1.05,326,2712353,4,2017.0
1388,614269,90,williamsburg,Entire home,30,15,0.18,0,3047107,1,3352.0
1389,616585,250,williamsburg,Entire home,3,25,0.3,188,10889,2,3352.0
1390,618836,115,crown heights,Entire home,3,0,0.0,0,3065891,1,2321.0
1391,618916,200,prospect heights,Entire home,4,11,0.13,0,92451,1,4216.0
1392,619122,64,williamsburg,Private room,30,17,0.26,230,2272846,2,3352.0
1393,619471,65,bedford stuyvesant,Private room,3,5,0.06,341,3069794,2,2442.0
1394,620214,175,astoria,Entire home,14,0,0.0,0,3073291,1,2620.0
1395,621430,90,hells kitchen,Private room,2,28,0.34,358,2957827,1,3796.0
1396,622410,85,crown heights,Private room,2,0,0.0,0,1563352,1,2321.0
1397,623423,150,midtown,Entire home,30,0,0.0,352,3091205,1,5794.0
1398,623747,50,kips bay,Entire home,30,8,0.11,91,3050955,1,3048.0
1399,624222,136,harlem,Entire home,2,15,0.18,6,3097033,2,2609.0
1400,625197,400,williamsburg,Entire home,3,2,0.17,83,1974637,1,3352.0
1401,625365,125,prospect lefferts gardens,Entire home,4,40,0.57,29,3102648,1,2042.0
1402,627432,165,east village,Entire home,7,57,0.68,32,3114411,1,3241.0
1403,627949,180,williamsburg,Entire home,3,0,0.0,0,585879,1,3352.0
1404,628078,105,harlem,Entire home,14,6,0.07,0,3119145,1,2609.0
1405,628227,148,hells kitchen,Entire home,4,57,0.69,0,3120156,1,3796.0
1406,629315,120,fort greene,Entire home,3,22,0.27,189,2397437,1,3174.0
1407,629770,99,gramercy park,Entire home,8,6,0.07,0,3129020,1,5217.0
1408,629774,175,east village,Entire home,1,17,0.2,0,834185,1,3241.0
1409,629855,85,williamsburg,Private room,2,14,0.19,0,155163,1,3352.0
1410,629949,80,upper east side,Private room,1,160,1.9,319,3130534,1,3372.0
1411,630034,119,bedford stuyvesant,Entire home,2,85,1.02,338,3129017,1,2442.0
1412,633276,89,long island city,Private room,1,165,1.99,50,1568517,2,3774.0
1413,633950,195,soho,Shared room,2,13,0.16,0,2354167,1,8880.0
1414,634353,1000,upper west side,Entire home,30,44,0.53,364,836168,11,3749.0
1415,635114,225,greenwich village,Entire home,4,51,0.62,172,3158530,1,3727.0
1416,635282,165,williamsburg,Entire home,2,179,2.2,0,1215949,1,3352.0
1417,635662,60,windsor terrace,Private room,2,206,2.49,86,3033622,2,2442.0
1418,636391,165,west village,Entire home,5,4,0.05,87,8425,1,5794.0
1419,637228,80,bushwick,Private room,14,2,0.11,67,1363434,1,2553.0
1420,637504,52,sunnyside,Private room,3,1,0.08,0,3179968,1,2544.0
1421,637716,160,nolita,Entire home,4,2,0.02,0,3181665,1,3128.0
1422,638894,110,crown heights,Entire home,5,3,0.04,15,1182294,1,2321.0
1423,638898,60,upper west side,Private room,2,19,0.23,0,1583594,1,3749.0
1424,639199,299,tottenville,Entire home,3,59,0.82,245,1483081,1,
1425,639781,200,east village,Entire home,6,1,0.16,128,3194190,1,3241.0
1426,640589,700,west village,Entire home,5,1,0.01,365,3198479,1,5794.0
1427,640691,120,cobble hill,Private room,3,254,3.05,271,3199395,1,2886.0
1428,640990,65,east harlem,Private room,2,129,1.56,32,3201337,2,2664.0
1429,641768,263,hells kitchen,Entire home,30,11,0.13,33,3206521,2,3796.0
1430,642682,120,bedford stuyvesant,Entire home,20,32,0.68,149,579412,1,2442.0
1431,643591,150,upper west side,Entire home,5,8,0.12,0,81335,3,3749.0
1432,643948,60,inwood,Private room,2,261,3.16,156,400262,1,1787.0
1433,644464,350,williamsburg,Private room,2,3,0.04,365,3225114,1,3352.0
1434,644575,71,tompkinsville,Private room,2,23,0.33,352,15523,2,1243.0
1435,644833,433,harlem,Entire home,5,108,1.44,318,195137,2,2609.0
1436,644869,79,harlem,Private room,3,9,0.11,329,1223359,1,2609.0
1437,645075,140,hells kitchen,Private room,2,248,2.99,0,2494666,1,3796.0
1438,645693,61,astoria,Private room,4,107,1.29,335,3233986,2,2620.0
1439,645922,100,midtown,Private room,3,41,0.52,0,1740784,1,5794.0
1440,645942,250,nolita,Entire home,4,43,0.52,347,3235547,1,3128.0
1441,646147,145,harlem,Private room,3,39,0.47,44,352230,1,2609.0
1442,646391,45,bedford stuyvesant,Shared room,4,31,0.37,0,147388,1,2442.0
1443,646458,73,williamsburg,Private room,6,6,0.07,310,415660,2,3352.0
1444,647413,150,prospect heights,Entire home,3,18,0.26,68,3245898,1,4216.0
1445,647520,234,noho,Entire home,20,29,0.37,302,3245431,1,7601.0
1446,647580,150,east village,Entire home,1,11,0.13,0,3247050,1,3241.0
1447,648047,65,gramercy park,Private room,4,161,1.92,182,672510,1,5217.0
1448,648246,195,williamsburg,Entire home,1,39,0.47,270,62583,1,3352.0
1449,649561,135,chelsea,Entire home,365,0,0.0,365,3260084,1,6327.0
1450,649903,90,crown heights,Entire home,7,2,0.03,0,3262771,1,2321.0
1451,651375,595,soho,Entire home,5,59,0.77,169,3272526,1,8880.0
1452,651475,109,gramercy park,Private room,1,323,3.89,276,468752,1,5217.0
1453,651648,200,clinton hill,Entire home,3,56,0.96,365,3274376,1,3057.0
1454,652371,90,midtown,Entire home,30,3,0.05,358,1475015,52,5794.0
1455,652466,100,kips bay,Entire home,30,2,0.04,342,1475015,52,3048.0
1456,652515,85,hells kitchen,Entire home,30,2,0.04,223,1475015,52,3796.0
1457,652648,87,kips bay,Entire home,30,3,0.05,363,1475015,52,3048.0
1458,652691,95,upper west side,Entire home,30,1,0.01,365,1475015,52,3749.0
1459,654005,349,upper west side,Entire home,3,58,0.7,341,1242765,1,3749.0
1460,654232,99,east village,Entire home,3,10,0.14,0,3291022,1,3241.0
1461,654612,160,hells kitchen,Entire home,2,83,1.01,105,3293368,1,3796.0
1462,655230,149,chinatown,Entire home,4,12,0.14,203,3298062,1,2531.0
1463,655472,60,crown heights,Entire home,3,1,0.01,0,326329,1,2321.0
1464,655783,285,midtown,Entire home,7,10,3.53,0,3301845,1,5794.0
1465,656281,72,kensington,Private room,1,48,0.59,312,3180741,1,2042.0
1466,657005,150,west village,Entire home,16,5,0.06,339,159780,1,5794.0
1467,657198,200,columbia st,Entire home,3,15,0.18,0,414627,1,
1468,657217,79,upper east side,Private room,1,347,4.24,247,3312204,2,3372.0
1469,657727,197,upper west side,Entire home,1,108,1.31,269,3315563,2,3749.0
1470,658008,75,bedford stuyvesant,Entire home,3,163,1.96,218,3317183,2,2442.0
1471,658366,127,gramercy park,Entire home,3,182,2.3,264,3319410,1,5217.0
1472,658515,110,east harlem,Private room,1,37,0.45,365,3320650,1,2664.0
1473,658932,69,ridgewood,Private room,1,30,0.4,0,3323929,1,2287.0
1474,659880,100,williamsburg,Private room,60,3,0.04,365,1648054,1,3352.0
1475,659952,99,hells kitchen,Entire home,3,46,0.56,31,3166753,1,3796.0
1476,660016,139,williamsburg,Entire home,2,211,2.57,19,270064,1,3352.0
1477,660036,113,upper west side,Private room,1,93,1.12,2,3330459,1,3749.0
1478,661814,250,chelsea,Entire home,2,10,0.13,0,3341426,1,6327.0
1479,663608,295,kips bay,Entire home,4,72,1.02,122,3351317,1,3048.0
1480,664047,2000,upper west side,Entire home,30,59,0.71,364,836168,11,3749.0
1481,665394,220,hells kitchen,Entire home,2,18,0.24,0,1139222,1,3796.0
1482,666220,75,east village,Private room,5,6,0.07,0,2490963,1,3241.0
1483,666315,100,williamsburg,Entire home,31,15,0.18,223,1486465,1,3352.0
1484,666613,199,williamsburg,Entire home,4,78,1.26,65,3370705,1,3352.0
1485,667375,200,chelsea,Entire home,3,17,0.21,5,3376141,1,6327.0
1486,667549,140,flatbush ditmas park,Entire home,4,15,0.18,365,3377231,1,2231.0
1487,668400,50,inwood,Private room,7,1,0.02,0,3383354,1,1787.0
1488,668691,45,bushwick,Private room,5,69,0.89,223,3363720,3,2553.0
1489,669633,109,gowanus,Entire home,31,114,1.38,110,2400932,2,3026.0
1490,669831,108,east harlem,Private room,3,161,1.98,24,3392287,2,2664.0
1491,670767,42,bushwick,Private room,5,70,0.88,236,3363720,3,2553.0
1492,671496,70,crown heights,Private room,3,0,0.0,0,3403890,1,2321.0
1493,671633,141,upper east side,Entire home,2,46,0.57,346,1709717,1,3372.0
1494,672724,355,fort greene,Entire home,5,19,0.24,301,3411621,1,3174.0
1495,673248,80,bedford stuyvesant,Entire home,3,162,1.97,249,3317183,2,2442.0
1496,673760,250,canarsie,Private room,2,70,0.85,0,2219255,3,1821.0
1497,674692,75,ridgewood,Private room,14,11,0.15,332,3425965,1,2287.0
1498,675793,88,west village,Private room,2,2,0.05,348,3432742,1,5794.0
1499,676257,65,kips bay,Private room,5,39,0.55,318,1465539,1,3048.0
1500,676295,58,jamaica,Private room,2,56,0.67,365,27848,2,1954.0
1501,679633,75,ditmars steinway,Entire home,3,1,0.01,0,3458785,1,2287.0
1502,679769,100,astoria,Private room,2,35,0.42,144,3404680,1,2620.0
1503,680104,167,lower east side,Private room,5,32,0.39,341,3462232,1,4016.0
1504,680225,65,ridgewood,Private room,2,1,0.05,0,2675998,2,2287.0
1505,680998,125,harlem,Entire home,21,12,0.15,267,3467798,2,2609.0
1506,681518,95,upper west side,Private room,2,211,2.54,126,2777672,3,3749.0
1507,681805,54,mariners harbor,Private room,2,48,0.59,232,3375455,1,
1508,682122,89,flatlands,Entire home,2,219,2.63,319,3475005,2,1569.0
1509,682155,92,east harlem,Private room,3,218,2.63,12,3392287,2,2664.0
1510,683084,199,chelsea,Entire home,6,40,0.5,0,3480879,1,6327.0
1511,683681,179,west village,Entire home,14,37,0.46,284,1397883,1,5794.0
1512,683743,65,long island city,Private room,20,28,0.34,188,1229984,3,3774.0
1513,683821,55,harlem,Private room,3,66,0.8,13,3447309,2,2609.0
1514,684808,129,murray hill,Entire home,30,43,0.67,256,3491890,6,4040.0
1515,684991,134,murray hill,Entire home,30,9,0.11,313,3491890,6,4040.0
1516,685435,35,east new york,Private room,3,13,0.16,2,1360296,1,1863.0
1517,686696,250,upper east side,Private room,1,60,0.93,148,3502638,1,3372.0
1518,688652,249,clinton hill,Entire home,4,19,0.23,362,62855,1,3057.0
1519,689329,62,east elmhurst,Private room,1,296,3.92,234,2446219,2,2176.0
1520,689900,119,upper west side,Private room,1,96,1.16,0,475916,1,3749.0
1521,690349,179,south slope,Entire home,2,77,0.97,0,3540041,1,2575.0
1522,690516,220,fort greene,Entire home,1,115,1.4,96,66329,2,3174.0
1523,690553,198,williamsburg,Entire home,1,294,3.59,233,743742,1,3352.0
1524,690603,155,crown heights,Entire home,3,66,1.75,309,3530446,3,2321.0
1525,690675,199,williamsburg,Entire home,7,4,0.09,0,2172525,1,3352.0
1526,690849,95,east village,Entire home,3,39,0.47,15,284224,1,3241.0
1527,690934,550,park slope,Entire home,4,173,2.12,258,570988,1,3172.0
1528,690960,60,bushwick,Private room,2,295,3.56,210,3531317,2,2553.0
1529,692137,380,williamsburg,Entire home,4,62,0.75,170,3538661,2,3352.0
1530,692567,84,bushwick,Private room,2,138,1.69,225,3541525,1,2553.0
1531,693597,165,upper west side,Entire home,30,27,0.34,128,2817397,1,3749.0
1532,695002,105,east village,Entire home,30,96,1.17,295,1443121,1,3241.0
1533,695216,134,fort greene,Entire home,2,119,1.46,0,3558158,1,3174.0
1534,695297,68,bedford stuyvesant,Private room,5,8,0.1,281,2195782,1,2442.0
1535,695465,73,east village,Entire home,30,100,1.25,3,3561489,1,3241.0
1536,696593,150,park slope,Entire home,5,1,0.02,27,3228992,1,3172.0
1537,697499,100,upper west side,Entire home,3,89,1.12,0,1372779,1,3749.0
1538,697923,75,hells kitchen,Private room,2,176,2.22,23,3576466,2,3796.0
1539,698094,120,midtown,Private room,4,31,0.38,0,3569392,1,5794.0
1540,698132,85,bedford stuyvesant,Entire home,4,239,2.89,1,3577509,2,2442.0
1541,698162,55,inwood,Entire home,2,79,0.96,3,3577848,1,1787.0
1542,698298,95,nolita,Private room,10,13,0.33,51,1746432,1,3128.0
1543,698327,72,chelsea,Private room,14,11,0.16,297,3579337,3,6327.0
1544,698514,250,west village,Entire home,80,5,0.06,78,3579116,2,5794.0
1545,698882,69,cobble hill,Private room,2,13,0.37,0,2994135,1,2886.0
1546,699348,78,prospect heights,Private room,4,190,2.3,188,279845,2,4216.0
1547,699472,220,williamsburg,Entire home,1,404,4.9,341,3587751,2,3352.0
1548,700530,230,soho,Entire home,2,27,1.4,101,2495668,1,8880.0
1549,700916,150,bedford stuyvesant,Entire home,4,79,0.97,246,3595395,1,2442.0
1550,701227,80,fort greene,Private room,2,14,0.17,364,3598306,2,3174.0
1551,702213,150,williamsburg,Private room,3,32,0.42,365,240471,2,3352.0
1552,702440,150,park slope,Entire home,3,76,0.98,266,3605606,1,3172.0
1553,702551,900,upper west side,Entire home,1,7,0.09,365,3606458,2,3749.0
1554,703745,130,east village,Entire home,7,11,0.14,0,3597177,1,3241.0
1555,703971,70,prospect lefferts gardens,Private room,5,18,0.22,365,1785800,3,2042.0
1556,704838,120,woodside,Entire home,3,60,1.59,281,3621183,3,2220.0
1557,705749,75,concord,Private room,30,59,0.72,354,3625735,2,
1558,705997,100,sunset park,Entire home,15,22,0.47,5,240048,2,1843.0
1559,706347,69,williamsburg,Private room,3,2,0.03,284,839679,3,3352.0
1560,707396,399,east village,Entire home,7,104,1.28,42,3636235,1,3241.0
1561,707736,299,harlem,Entire home,3,6,0.09,348,1507336,1,2609.0
1562,708374,100,upper west side,Private room,3,326,3.96,90,315918,1,3749.0
1563,708637,68,jackson heights,Private room,28,55,0.67,89,3644693,2,2153.0
1564,710015,103,borough park,Private room,3,0,0.0,0,3136147,1,1995.0
1565,710243,175,lower east side,Entire home,5,56,0.79,263,1444304,1,4016.0
1566,710283,330,greenpoint,Entire home,3,51,0.62,19,283215,1,3974.0
1567,710284,425,chelsea,Entire home,5,7,0.09,0,3642625,1,6327.0
1568,711635,240,east village,Entire home,5,86,1.15,344,3662459,1,3241.0
1569,712136,75,concord,Private room,30,36,0.44,362,3625735,2,
1570,712260,210,carroll gardens,Private room,2,75,0.92,309,3666608,1,3194.0
1571,713538,175,clinton hill,Entire home,1,363,4.55,323,3672774,2,3057.0
1572,713891,85,williamsburg,Private room,2,146,1.78,46,3675389,1,3352.0
1573,714028,120,woodside,Entire home,3,51,1.52,253,3621183,3,2220.0
1574,714049,120,woodside,Entire home,3,55,0.67,289,3621183,3,2220.0
1575,714075,75,bedford stuyvesant,Private room,5,1,0.01,0,3597769,2,2442.0
1576,714939,495,west village,Entire home,3,29,0.38,22,3578480,1,5794.0
1577,715102,65,williamsburg,Private room,14,30,0.76,38,1002452,2,3352.0
1578,715270,39,allerton,Private room,2,169,2.07,306,3684360,4,3006.0
1579,716169,93,fort greene,Entire home,4,1,0.02,0,2055073,1,3174.0
1580,718761,146,williamsburg,Private room,2,8,0.11,88,216191,4,3352.0
1581,719329,120,crown heights,Entire home,3,12,0.18,15,3711499,1,2321.0
1582,719914,79,harlem,Private room,3,19,0.3,365,3715319,1,2609.0
1583,720274,100,crown heights,Entire home,5,9,0.11,0,3717536,1,2321.0
1584,720394,120,upper west side,Private room,1,5,0.06,0,3718361,2,3749.0
1585,721719,150,harlem,Entire home,5,17,0.26,36,3726131,2,2609.0
1586,721762,144,east village,Entire home,4,70,0.86,198,3726366,1,3241.0
1587,722264,60,crown heights,Private room,7,0,0.0,0,3729726,1,2321.0
1588,722451,350,harlem,Entire home,1,1,0.02,0,3730928,1,2609.0
1589,722464,85,bedford stuyvesant,Private room,5,1,0.16,189,3597769,2,2442.0
1590,723507,195,upper west side,Entire home,3,17,0.43,26,3737582,1,3749.0
1591,723523,200,upper east side,Entire home,2,59,0.73,0,3390362,1,3372.0
1592,723560,169,lower east side,Entire home,5,62,0.75,249,3738130,1,4016.0
1593,723709,95,harlem,Private room,10,6,0.07,63,297176,2,2609.0
1594,725270,375,flatiron district,Entire home,2,33,0.84,346,3750402,1,6032.0
1595,725509,168,crown heights,Entire home,2,158,1.93,253,3752523,2,2321.0
1596,726422,50,crown heights,Entire home,4,8,0.12,220,3759301,1,2321.0
1597,726465,129,williamsburg,Private room,2,129,1.67,36,1869332,3,3352.0
1598,726692,245,astoria,Entire home,6,1,0.02,164,3641304,1,2620.0
1599,727512,199,greenpoint,Entire home,3,50,0.67,47,417504,28,3974.0
1600,727547,199,greenpoint,Entire home,3,116,1.56,36,417504,28,3974.0
1601,727835,99,williamsburg,Private room,6,89,1.09,89,3772684,2,3352.0
1602,727964,160,brooklyn heights,Entire home,1,17,0.21,0,3493470,1,4528.0
